id,CVE_ENT,CVE_MUN,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
1,11,001,Abasolo,92040,121,1.314645806
2,11,002,Acámbaro,108697,396,3.643154825
3,11,003,San Miguel de Allende,174615,301,1.723792343
4,11,004,Apaseo el Alto,63392,96,1.514386673
5,11,005,Apaseo el Grande,117883,120,1.017958484
6,11,006,Atarjea,5296,16,3.021148036
7,11,007,Celaya,521169,1783,3.421155134
8,11,008,Manuel Doblado,41240,86,2.085354025
9,11,009,Comonfort,82216,110,1.337939087
10,11,010,Coroneo,11083,31,2.797076604
11,11,011,Cortazar,97928,129,1.317294339
12,11,012,Cuerámaro,30857,14,0.453705804
13,11,013,Doctor Mora,27390,30,1.095290252
14,11,014,Dolores Hidalgo,163038,230,1.410714067
15,11,015,Guanajuato,194500,492,2.529562982
16,11,016,Huanímaro,21128,35,1.656569481
17,11,017,Irapuato,592953,1239,2.089541667
18,11,018,Jaral del Progreso,38782,88,2.26909391
19,11,019,Jerécuaro,49517,103,2.080093705
20,11,020,León,1721215,6206,3.605592561
21,11,021,Moroleón,47261,140,2.962273333
22,11,022,Ocampo,26383,41,1.554031005
23,11,023,Pénjamo,154960,330,2.129581828
24,11,024,Pueblo Nuevo,12403,9,0.725630896
25,11,025,Purísima del Rincón,83482,142,1.700965478
26,11,026,Romita,65766,97,1.474926254
27,11,027,Salamanca,273417,798,2.918618813
28,11,028,Salvatierra,94126,253,2.68788645
29,11,029,San Diego de la Unión,41054,58,1.41277342
30,11,030,San Felipe,119793,120,1.001727981
31,11,031,San Francisco del Rincón,130871,234,1.788020264
32,11,032,San José Iturbide,89558,193,2.155028027
33,11,033,San Luis de la Paz,128536,363,2.824111533
34,11,034,Santa Catarina,5723,22,3.84413769
35,11,035,Santa Cruz de Juventino Rosas,82340,83,1.008015545
36,11,036,Santiago Maravatío,6714,21,3.127792672
37,11,037,Silao de la Victoria,203556,377,1.852070192
38,11,038,Tarandacuao,11304,35,3.096249115
39,11,039,Tarimoro,35905,74,2.06099429
40,11,040,Tierra Blanca,20007,30,1.499475184
41,11,041,Uriangato,61494,185,3.008423586
42,11,042,Valle de Santiago,150054,277,1.846002106
43,11,043,Victoria,21253,29,1.364513245
44,11,044,Villagrán,65791,98,1.489565442
45,11,045,Xichú,11143,30,2.692273176
46,11,046,Yuriria,68741,115,1.672946277
8888,8888,8888,No Disponible,0,362,0
9999,9999,9999,Total Guanajuato,6166574,16142,2.617660957
