id,CVE_ENT,CVE_MUN,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
1,10,001,Canatlán,31454,28,0.890188847
2,10,002,Canelas,4321,2,0.46285582
3,10,003,Coneto de Comonfort,4084,4,0.979431929
4,10,004,Cuencamé,34955,63,1.802317265
5,10,005,Durango,688697,2508,3.64165954
6,10,006,General Simón Bolívar,10038,10,0.996214385
7,10,007,Gómez Palacio,372750,1475,3.957075788
8,10,008,Guadalupe Victoria,36695,83,2.261888541
9,10,009,Guanaceví,9869,14,1.418583443
10,10,010,Hidalgo,3843,8,2.081707
11,10,011,Indé,4748,6,1.263689975
12,10,012,Lerdo,163313,222,1.359352899
13,10,013,Mapimí,26932,20,0.74261102
14,10,014,Mezquital,48583,78,1.605499866
15,10,015,Nazas,12894,15,1.163331782
16,10,016,Nombre de Dios,19060,16,0.839454355
17,10,017,Ocampo,8003,26,3.248781707
18,10,018,El Oro,10384,51,4.911402157
19,10,019,Otáez,4924,5,1.015434606
20,10,020,Pánuco de Coronado,12656,12,0.948166877
21,10,021,Peñón Blanco,11118,10,0.899442346
22,10,022,Poanas,25623,11,0.429301799
23,10,023,Pueblo Nuevo,51269,105,2.048021221
24,10,024,Rodeo,12818,61,4.758932751
25,10,025,San Bernardo,2837,2,0.704970039
26,10,026,San Dimas,17333,24,1.384642012
27,10,027,San Juan de Guadalupe,5251,25,4.760997905
28,10,028,San Juan del Río,12013,19,1.581619912
29,10,029,San Luis del Cordero,2103,2,0.951022349
30,10,030,San Pedro del Gallo,1633,3,1.837109614
31,10,031,Santa Clara,6727,8,1.189237402
32,10,032,Santiago Papasquiaro,49207,88,1.788363444
33,10,033,Súchil,6917,18,2.602284227
34,10,034,Tamazula,26300,45,1.711026616
35,10,035,Tepehuanes,11378,14,1.230444718
36,10,036,Tlahualilo,21143,18,0.851345599
37,10,037,Topia,9320,3,0.321888412
38,10,038,Vicente Guerrero,23476,72,3.066962004
39,10,039,Nuevo Ideal,27981,21,0.750509274
8888,8888,8888,No disponible,0,28,0
9999,9999,9999,Total Durango,1832650,5223,2.849971353
