id,CVE_ENT,CVE_MUN,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
1,31,001,Abalá,6550,2,0.305343511
2,31,002,Acanceh,16772,80,4.769854519
3,31,003,Akil,12285,4,0.325600326
4,31,004,Baca,6195,1,0.1614205
5,31,005,Bokobá,2167,0,0
6,31,006,Buctzotz,9159,9,0.982640026
7,31,007,Cacalchén,7490,3,0.400534045
8,31,008,Calotmul,3949,2,0.506457331
9,31,009,Cansahcab,4466,2,0.447828034
10,31,010,Cantamayec,2755,1,0.362976407
11,31,011,Celestún,8389,7,0.834426034
12,31,012,Cenotillo,3736,3,0.802997859
13,31,013,Conkal,16671,11,0.659828445
14,31,014,Cuncunul,1714,2,1.166861144
15,31,015,Cuzamá,5560,2,0.35971223
16,31,016,Chacsinkín,3104,3,0.966494845
17,31,017,Chankom,4686,9,1.920614597
18,31,018,Chapab,3385,9,2.658788774
19,31,019,Chemax,38934,29,0.744850259
20,31,020,Chicxulub Pueblo,4497,1,0.222370469
21,31,021,Chichimilá,9406,10,1.06315118
22,31,022,Chikindzonot,4363,5,1.146000458
23,31,023,Chocholá,4863,2,0.411268764
24,31,024,Chumayel,3244,2,0.616522811
25,31,025,Dzan,6003,9,1.499250375
26,31,026,Dzemul,3622,1,0.276090558
27,31,027,Dzidzantún,8345,8,0.958657879
28,31,028,Dzilam de Bravo,2936,2,0.68119891
29,31,029,Dzilam González,6240,1,0.16025641
30,31,030,Dzitás,4015,3,0.747198007
31,31,031,Dzoncauich,2818,3,1.064584812
32,31,032,Espita,16779,10,0.595983074
33,31,033,Halachó,21255,6,0.282286521
34,31,034,Hocabá,6514,3,0.460546515
35,31,035,Hoctún,6384,3,0.469924812
36,31,036,Homún,8090,3,0.370828183
37,31,037,Huhí,5250,1,0.19047619
38,31,038,Hunucmá,35137,24,0.683040669
39,31,039,Ixil,4186,1,0.238891543
40,31,040,Izamal,28555,69,2.416389424
41,31,041,Kanasín,141939,56,0.394535681
42,31,042,Kantunil,5553,3,0.540248514
43,31,043,Kaua,3405,2,0.587371512
44,31,044,Kinchil,7530,3,0.398406375
45,31,045,Kopomá,2677,0,0
46,31,046,Mama,3296,3,0.910194175
47,31,047,Maní,5968,6,1.00536193
48,31,048,Maxcanú,23991,62,2.584302447
49,31,049,Mayapán,3965,1,0.25220681
50,31,050,Mérida,995129,5509,5.535965689
51,31,051,Mocochá,3430,1,0.29154519
52,31,052,Motul,37804,127,3.359432864
53,31,053,Muna,13494,3,0.222321032
54,31,054,Muxupip,2990,2,0.668896321
55,31,055,Opichén,7080,3,0.423728814
56,31,056,Oxkutzcab,33854,82,2.422165771
57,31,057,Panabá,7766,8,1.030131342
58,31,058,Peto,25954,90,3.467673576
59,31,059,Progreso,66008,58,0.878681372
60,31,060,Quintana Roo,976,1,1.024590164
61,31,061,Río Lagartos,3974,2,0.503271263
62,31,062,Sacalum,4962,2,0.403063281
63,31,063,Samahil,5631,5,0.887941751
64,31,064,Sanahcat,1701,1,0.587889477
65,31,065,San Felipe,2118,2,0.944287063
66,31,066,Santa Elena,4220,6,1.421800948
67,31,067,Seyé,10053,3,0.298418383
68,31,068,Sinanché,3206,2,0.623830318
69,31,069,Sotuta,8967,1,0.111520018
70,31,070,Sucilá,3971,4,1.007302946
71,31,071,Sudzal,1949,0,0
72,31,072,Suma,1857,1,0.538502962
73,31,073,Tahdziú,5854,2,0.341646737
74,31,074,Tahmek,3774,1,0.264970853
75,31,075,Teabo,6921,8,1.155902326
76,31,076,Tecoh,17939,4,0.222977869
77,31,077,Tekal de Venegas,2683,1,0.372717108
78,31,078,Tekantó,3747,2,0.533760342
79,31,079,Tekax,45062,209,4.638054236
80,31,080,Tekit,11020,3,0.272232305
81,31,081,Tekom,3355,3,0.894187779
82,31,082,Telchac Pueblo,3512,1,0.284738041
83,31,083,Telchac Puerto,1915,1,0.522193211
84,31,084,Temax,7037,4,0.568424044
85,31,085,Temozón,16680,14,0.839328537
86,31,086,Tepakán,2133,2,0.937646507
87,31,087,Tetiz,5464,2,0.366032211
88,31,088,Teya,1917,1,0.521648409
89,31,089,Ticul,40495,188,4.642548463
90,31,090,Timucuy,7503,1,0.133280021
91,31,091,Tinum,12700,12,0.94488189
92,31,092,Tixcacalcupul,7888,8,1.014198783
93,31,093,Tixkokob,18420,14,0.760043431
94,31,094,Tixméhuac,5444,1,0.183688464
95,31,095,Tixpéhual,5690,1,0.175746924
96,31,096,Tizimín,80672,235,2.913030543
97,31,097,Tunkás,3684,1,0.271444083
98,31,098,Tzucacab,15346,15,0.977453408
99,31,099,Uayma,4191,8,1.908852303
100,31,100,Ucú,4049,3,0.740923685
101,31,101,Umán,69147,130,1.880052641
102,31,102,Valladolid,85460,349,4.083781886
103,31,103,Xocchel,3451,2,0.579542162
104,31,104,Yaxcabá,16350,12,0.733944954
105,31,105,Yaxkukul,3293,1,0.303674461
106,31,106,Yobaín,2215,7,3.16027088
8888,8888,8888,No Disponible,0,806,0
9999,9999,9999,Total Yucatán,2320898,8447,3.639539523
