id,CVE_ENT,CVE_MUN,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
1,26,001,Aconchi,2563,1,0.390167772
2,26,002,Agua Prieta,91929,170,1.849253228
3,26,003,Álamos,24976,89,3.563420884
4,26,004,Altar,9492,1,0.105351875
5,26,005,Arivechi,1177,1,0.849617672
6,26,006,Arizpe,2788,2,0.717360115
7,26,007,Átil,626,0,0
8,26,008,Bacadéhuachi,979,2,2.042900919
9,26,009,Bacanora,759,1,1.317523057
10,26,010,Bacerac,1221,1,0.819000819
11,26,011,Bacoachi,1475,0,0
12,26,012,Bácum,23151,8,0.345557427
13,26,013,Banámichi,1825,1,0.547945205
14,26,014,Baviácora,3191,1,0.313381385
15,26,015,Bavispe,1169,1,0.855431993
16,26,016,Benjamín Hill,4988,7,1.403368083
17,26,017,Caborca,89122,234,2.625614326
18,26,018,Cajeme,436484,2179,4.992164661
19,26,019,Cananea,39451,90,2.281310993
20,26,020,Carbó,4946,3,0.606550748
21,26,021,La Colorada,1848,2,1.082251082
22,26,022,Cucurpe,863,1,1.158748552
23,26,023,Cumpas,5829,12,2.058672156
24,26,024,Divisaderos,753,1,1.328021248
25,26,025,Empalme,51431,135,2.624876048
26,26,026,Etchojoa,61309,49,0.799230129
27,26,027,Fronteras,9041,3,0.331821701
28,26,028,Granados,1009,1,0.991080278
29,26,029,Guaymas,156863,500,3.18749482
30,26,030,Hermosillo,936263,4156,4.438923678
31,26,031,Huachinera,1186,1,0.84317032
32,26,032,Huásabas,888,1,1.126126126
33,26,033,Huatabampo,77682,242,3.115264798
34,26,034,Huépac,943,0,0
35,26,035,Ímuris,12536,3,0.239310785
36,26,036,Magdalena,33049,61,1.845744198
37,26,037,Mazatán,1101,0,0
38,26,038,Moctezuma,5173,37,7.152522714
39,26,039,Naco,5774,4,0.692760651
40,26,040,Nácori Chico,1531,3,1.959503592
41,26,041,Nacozari de García,14369,77,5.358758438
42,26,042,Navojoa,164387,527,3.205849611
43,26,043,Nogales,264782,1197,4.520700048
44,26,044,Ónavas,365,0,0
45,26,045,Opodepe,2438,1,0.410172272
46,26,046,Oquitoa,496,0,0
47,26,047,Pitiquito,9122,6,0.657750493
48,26,048,Puerto Peñasco,62689,148,2.360860757
49,26,049,Quiriego,3090,5,1.618122977
50,26,050,Rayón,1496,1,0.668449198
51,26,051,Rosario,4830,6,1.242236025
52,26,052,Sahuaripa,5257,13,2.472893285
53,26,053,San Felipe de Jesús,369,0,0
54,26,054,San Javier,537,0,0
55,26,055,San Luis Río Colorado,199021,421,2.115354661
56,26,056,San Miguel de Horcasitas,10729,10,0.932053313
57,26,057,San Pedro de la Cueva,1458,0,0
58,26,058,Santa Ana,16203,30,1.85150898
59,26,059,Santa Cruz,1835,1,0.544959128
60,26,060,Sáric,2058,0,0
61,26,061,Soyopa,1368,1,0.730994152
62,26,062,Suaqui Grande,1114,1,0.897666068
63,26,063,Tepache,1178,2,1.697792869
64,26,064,Trincheras,1381,2,1.448225923
65,26,065,Tubutama,1473,0,0
66,26,066,Ures,8548,20,2.339728591
67,26,067,Villa Hidalgo,1429,2,1.399580126
68,26,068,Villa Pesqueira,1043,0,0
69,26,069,Yécora,4793,3,0.625912789
70,26,070,General Plutarco Elías Calles,13627,1,0.073383723
71,26,071,Benito Juárez,21692,11,0.507099391
72,26,072,San Ignacio Río Muerto,14279,6,0.420197493
8888,8888,8888,No Disponible,0,538,0
9999,9999,9999,Total Sonora,2944840,11034,3.74689287
