id,CVE_ENT,CVE_MUN,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
1,24,001,Ahualulco,18974,11,0.579740698
2,24,002,Alaquines,7785,7,0.899165061
3,24,003,Aquismón,48359,53,1.095969726
4,24,004,Armadillo de los Infante,4013,6,1.495140792
5,24,005,Cárdenas,18317,9,0.491346836
6,24,006,Catorce,9579,15,1.565925462
7,24,007,Cedral,19840,12,0.60483871
8,24,008,Cerritos,22075,79,3.578708947
9,24,009,Cerro de San Pedro,5050,5,0.99009901
10,24,010,Ciudad del Maíz,30320,27,0.890501319
11,24,011,Ciudad Fernández,48106,23,0.478110839
12,24,012,Tancanhuitz,21039,21,0.9981463
13,24,013,Ciudad Valles,179371,945,5.268410167
14,24,014,Coxcatlán,15660,15,0.957854406
15,24,015,Charcas,21814,64,2.933895663
16,24,016,Ébano,40899,51,1.246974254
17,24,017,Guadalcázar,25119,19,0.756399538
18,24,018,Huehuetlán,15334,7,0.456501891
19,24,019,Lagunillas,5453,7,1.283697047
20,24,020,Matehuala,102199,306,2.994158456
21,24,021,Mexquitic de Carmona,58469,23,0.393370846
22,24,022,Moctezuma,19036,11,0.57785249
23,24,023,Rayón,15301,13,0.849617672
24,24,024,Rioverde,97943,356,3.63476716
25,24,025,Salinas,31107,30,0.964413155
26,24,026,San Antonio,9382,10,1.065870816
27,24,027,San Ciro de Acosta,10215,10,0.978952521
28,24,028,San Luis Potosí,911908,3478,3.813981235
29,24,029,San Martín Chalchicuautla,18464,16,0.866551127
30,24,030,San Nicolás Tolentino,4779,7,1.464741578
31,24,031,Santa Catarina,12163,9,0.739949026
32,24,032,Santa María del Río,39880,25,0.626880642
33,24,033,Santo Domingo,10785,10,0.927213723
34,24,034,San Vicente Tancuayalab,14945,8,0.535296086
35,24,035,Soledad de Graciano Sánchez,332072,391,1.177455492
36,24,036,Tamasopo,29184,21,0.719572368
37,24,037,Tamazunchale,95037,245,2.577943327
38,24,038,Tampacán,14348,12,0.836353499
39,24,039,Tampamolón Corona,13603,18,1.323237521
40,24,040,Tamuín,36968,33,0.892663926
41,24,041,Tanlajás,18208,17,0.933655536
42,24,042,Tanquián de Escobedo,13448,7,0.520523498
43,24,043,Tierra Nueva,7966,11,1.380868692
44,24,044,Vanegas,7557,10,1.323276432
45,24,045,Venado,14188,11,0.775303073
46,24,046,Villa de Arriaga,18206,9,0.494342524
47,24,047,Villa de Guadalupe,9277,10,1.077934677
48,24,048,Villa de la Paz,5298,3,0.566251416
49,24,049,Villa de Ramos,38389,78,2.031832035
50,24,050,Villa de Reyes,52912,31,0.58587844
51,24,051,Villa Hidalgo,15458,11,0.711605641
52,24,052,Villa Juárez,10304,6,0.582298137
53,24,053,Axtla de Terrazas,32544,111,3.410766962
54,24,054,Xilitla,49741,70,1.407289761
55,24,055,Zaragoza,27386,20,0.730300153
56,24,056,Villa de Arista,17258,17,0.985050411
57,24,057,Matlapa,28996,29,1.00013795
58,24,058,El Naranjo,20959,36,1.7176392
59,24,059,Villa de Pozos,148165,0,0
8888,8888,8888,No Disponible,0,470,0
9999,9999,9999,Total San Luis Potosí,2971155,7365,2.478833989
