id,CVE_ENT,CVE_MUN,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
1,14,001,Acatic,23175,14,0.604099245
2,14,002,Acatlán de Juárez,25250,11,0.435643564
3,14,003,Ahualulco de Mercado,23630,13,0.550148117
4,14,004,Amacueca,5743,12,2.089500261
5,14,005,Amatitán,16490,8,0.485142511
6,14,006,Ameca,60386,147,2.434339085
7,14,007,San Juanito de Escobedo,9433,11,1.166118944
8,14,008,Arandas,80609,40,0.496222506
9,14,009,El Arenal,17545,11,0.626959248
10,14,010,Atemajac de Brizuela,7758,12,1.54679041
11,14,011,Atengo,5599,3,0.535809966
12,14,012,Atenguillo,4176,8,1.915708812
13,14,013,Atotonilco el Alto,64009,91,1.421675077
14,14,014,Atoyac,8689,21,2.416848889
15,14,015,Autlán de Navarro,64931,264,4.065854522
16,14,016,Ayotlán,41552,25,0.601655757
17,14,017,Ayutla,12880,15,1.164596273
18,14,018,La Barca,67937,244,3.591562771
19,14,019,Bolaños,7043,18,2.555729093
20,14,020,Cabo Corrientes,10940,11,1.005484461
21,14,021,Casimiro Castillo,20548,38,1.849328402
22,14,022,Cihuatlán,40139,76,1.893420364
23,14,023,Zapotlán el Grande,115141,541,4.69858695
24,14,024,Cocula,29267,105,3.587658455
25,14,025,Colotlán,19689,130,6.602671542
26,14,026,Concepción de Buenos Aires,6334,11,1.736659299
27,14,027,Cuautitlán de García Barragán,18370,27,1.469787697
28,14,028,Cuautla,2166,3,1.385041551
29,14,029,Cuquío,17820,21,1.178451178
30,14,030,Chapala,55196,14,0.253641568
31,14,031,Chimaltitán,3270,8,2.44648318
32,14,032,Chiquilistlán,5983,5,0.835701153
33,14,033,Degollado,21226,16,0.753792519
34,14,034,Ejutla,1981,3,1.514386673
35,14,035,Encarnación de Díaz,53039,54,1.018118743
36,14,036,Etzatlán,20011,12,0.599670181
37,14,037,El Grullo,25920,68,2.62345679
38,14,038,Guachinango,4199,5,1.190759705
39,14,039,Guadalajara,1385629,11167,8.059155806
40,14,040,Hostotipaquillo,8732,10,1.14521301
41,14,041,Huejúcar,5920,12,2.027027027
42,14,042,Huejuquilla el Alto,10015,58,5.79131303
43,14,043,La Huerta,23258,48,2.063806002
44,14,044,Ixtlahuacán de los Membrillos,67969,39,0.573790993
45,14,045,Ixtlahuacán del Río,20465,22,1.075006108
46,14,046,Jalostotitlán,32678,18,0.550829304
47,14,047,Jamay,24894,19,0.763236121
48,14,048,Jesús María,18982,13,0.68485934
49,14,049,Jilotlán de los Dolores,9425,13,1.379310345
50,14,050,Jocotepec,47105,72,1.528500159
51,14,051,Juanacatlán,30855,9,0.291686923
52,14,052,Juchitlán,5534,1,0.18070112
53,14,053,Lagos de Moreno,172403,699,4.054453809
54,14,054,El Limón,5368,7,1.304023845
55,14,055,Magdalena,21781,95,4.361599559
56,14,056,Santa María del Oro,2517,3,1.191895113
57,14,057,La Manzanilla de la Paz,4099,4,0.975847768
58,14,058,Mascota,14451,52,3.598366895
59,14,059,Mazamitla,14043,34,2.421135085
60,14,060,Mexticacán,5307,7,1.319012625
61,14,061,Mezquitic,22083,45,2.037766608
62,14,062,Mixtlán,3638,4,1.099505223
63,14,063,Ocotlán,106050,303,2.857142857
64,14,064,Ojuelos de Jalisco,33588,55,1.63748958
65,14,065,Pihuamo,11386,7,0.614790093
66,14,066,Poncitlán,53659,41,0.76408431
67,14,067,Puerto Vallarta,291839,942,3.227807113
68,14,068,Villa Purificaci�n,11303,16,1.415553393
69,14,069,Quitupan,7734,15,1.939487975
70,14,070,El Salto,232852,25,0.107364334
71,14,071,San Cristóbal de la Barranca,2924,6,2.051983584
72,14,072,San Diego de Alejandría,7609,8,1.051386516
73,14,073,San Juan de los Lagos,72230,85,1.176796345
74,14,074,San Julián,16792,13,0.77417818
75,14,075,San Marcos,3791,4,1.055130572
76,14,076,San Martín de Bolaños,3095,9,2.907915994
77,14,077,San Martín Hidalgo,28102,29,1.031955021
78,14,078,San Miguel el Alto,31965,55,1.720631941
79,14,079,Gómez Farías,16431,13,0.79118739
80,14,080,San Sebastián del Oeste,5086,7,1.376327173
81,14,081,Santa María de los Ángeles,3515,8,2.275960171
82,14,082,Sayula,37186,72,1.936212553
83,14,083,Tala,87690,346,3.94571787
84,14,084,Talpa de Allende,14997,19,1.266920051
85,14,085,Tamazula de Gordiano,38955,111,2.849441663
86,14,086,Tapalpa,21245,4,0.188279595
87,14,087,Tecalitlán,16705,19,1.137384017
88,14,088,Techaluta de Montenegro,4072,5,1.227897839
89,14,089,Tecolotlán,16603,20,1.204601578
90,14,090,Tenamaxtlán,7302,7,0.958641468
91,14,091,Teocaltiche,39839,52,1.305253646
92,14,092,Teocuitatlán de Corona,11039,11,0.996467071
93,14,093,Tepatitlán de Morelos,150190,448,2.982888341
94,14,094,Tequila,44353,14,0.315649449
95,14,095,Teuchitlán,9647,7,0.725614181
96,14,096,Tizapán el Alto,22758,14,0.615168292
97,14,097,Tlajomulco de Zúñiga,727750,1090,1.49776709
98,14,098,San Pedro Tlaquepaque,687127,324,0.471528553
99,14,099,Tolimán,11219,12,1.069614048
100,14,100,Tomatlán,36316,55,1.514483974
101,14,101,Tonalá,569913,174,0.305309758
102,14,102,Tonaya,5961,10,1.677570877
103,14,103,Tonila,7565,9,1.189689359
104,14,104,Totatiche,4180,11,2.631578947
105,14,105,Tototlán,23573,18,0.763585458
106,14,106,Tuxcacuesco,5482,11,2.006566946
107,14,107,Tuxcueca,6702,10,1.492091913
108,14,108,Tuxpan,37518,21,0.559731329
109,14,109,Unión de San Antonio,19069,17,0.891499292
110,14,110,Unión de Tula,13799,4,0.289876078
111,14,111,Valle de Guadalupe,6627,4,0.603591369
112,14,112,Valle de Juárez,6151,7,1.138026337
113,14,113,San Gabriel,16548,21,1.269035533
114,14,114,Villa Corona,19063,56,2.937627865
115,14,115,Villa Guerrero,5525,8,1.447963801
116,14,116,Villa Hidalgo,20088,12,0.597371565
117,14,117,Cañadas de Obregón,4388,5,1.139471285
118,14,118,Yahualica de González Gallo,22394,110,4.912030008
119,14,119,Zacoalco de Torres,30472,31,1.017327383
120,14,120,Zapopan,1476491,2089,1.414840998
121,14,121,Zapotiltic,33713,28,0.830540148
122,14,122,Zapotitlán de Vadillo,7466,13,1.741226895
123,14,123,Zapotlán del Rey,19279,11,0.570569013
124,14,124,Zapotlanejo,64806,77,1.18816159
125,14,125,San Ignacio Cerro Gordo,18341,16,0.872362467
8888,8888,8888,No Disponible,0,238,0
9999,9999,9999,Total Jalisco,8345283,21849,2.618125712
