id,CVE_ENT,CVE_MUN,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
1,05,001,Abasolo,1022,1,0.978473581
2,05,002,Acuña,163058,324,1.987023022
3,05,003,Allende,23056,66,2.86259542
4,05,004,Arteaga,29578,21,0.709987153
5,05,005,Candela,1643,2,1.217285453
6,05,006,Castaños,29128,25,0.858280692
7,05,007,Cuatro Ciénegas,12715,68,5.348014157
8,05,008,Escobedo,3047,6,1.969149984
9,05,009,Francisco I. Madero,59035,196,3.320064369
10,05,010,Frontera,82409,32,0.388307102
11,05,011,General Cepeda,11898,32,2.689527652
12,05,012,Guerrero,1643,2,1.217285453
13,05,013,Hidalgo,1735,1,0.576368876
14,05,014,Jiménez,9502,4,0.420964008
15,05,015,Juárez,1584,3,1.893939394
16,05,016,Lamadrid,1764,2,1.133786848
17,05,017,Matamoros,118337,172,1.453476089
18,05,018,Monclova,237951,1066,4.479913932
19,05,019,Morelos,7928,38,4.793138244
20,05,020,Múzquiz,71627,296,4.13251986
21,05,021,Nadadores,6539,7,1.070500076
22,05,022,Nava,33129,13,0.392405445
23,05,023,Ocampo,9642,12,1.244555072
24,05,024,Parras,44472,196,4.407267494
25,05,025,Piedras Negras,176327,648,3.674990217
26,05,026,Progreso,3239,4,1.234949058
27,05,027,Ramos Arizpe,122243,134,1.096177286
28,05,028,Sabinas,64811,112,1.728101711
29,05,029,Sacramento,2471,9,3.642250101
30,05,030,Saltillo,879958,2191,2.489891563
31,05,031,San Buenaventura,24759,80,3.231148269
32,05,032,San Juan de Sabinas,42260,326,7.714150497
33,05,033,San Pedro,101041,251,2.484140102
34,05,034,Sierra Mojada,6744,8,1.18623962
35,05,035,Torreón,720848,2985,4.140956207
36,05,036,Viesca,20305,17,0.837232209
37,05,037,Villa Unión,6188,6,0.969618617
38,05,038,Zaragoza,13135,22,1.674914351
8888,8888,8888,No Disponible,0,397,0
9999,9999,9999,Total Coahuila,3146771,9775,3.106358868
