id,CVE_ENT,CVE_MUN,municipio,población,enfermeras_total,tasa_total,enfermeras_primer,tasa_primer,enfermeras_segundo,tasa_segundo,enfermeras_tercer,tasa_tercer,enfermeras_apoyo,tasa_apoyo,enfermeras_escuelas,tasa_escuelas,enfermeras_no_aplica,tasa_no_aplica,enfermeras_no_asignado,tasa_no_asignado
1,06,001,Armería,27626,40,1.447911388
2,06,002,Colima,157048,1540,9.805919209
3,06,003,Comala,21661,20,0.923318406
4,06,004,Coquimatlán,20837,21,1.007822623
5,06,005,Cuauhtémoc,31267,30,0.959478044
6,06,006,Ixtlahuacán,5623,61,10.84830162
7,06,007,Manzanillo,191031,461,2.413220891
8,06,008,Minatitlán,10231,12,1.172905874
9,06,009,Tecomán,116305,375,3.224280985
10,06,010,Villa de Álvarez,149762,245,1.635929007
8888,8888,8888,No Disponible,0,49,0
9999,9999,9999,Total Colima,731391,2854,3.902153568
